video_id,title,channel_name,channel_url,video_url,upload_date,duration_seconds,view_count,description_snippet,source_type,source_url
5FbTv5CSnZA,Trump vs. The World,,,https://www.youtube.com/watch?v=5FbTv5CSnZA,,2028.0,559121,"👉🏻 To try everything Brilliant has to offer for free for a full 30 days, visit https://brilliant.org/patrick/. You’ll also get 20% off an annual premium subscription.  Last week, the...",channel,https://www.youtube.com/@PBoyle
AJP6K2_rr90,YouTube Censorship: The Video They Didn't Want You to See!,,,https://www.youtube.com/watch?v=AJP6K2_rr90,,1245.0,788925,"Get an exclusive 15% discount on Saily data plans! Use code BOYLE at checkout. Download Saily app or go to https://saily.com/boyle  Two days after its release, my analysis of the Epstein files...",channel,https://www.youtube.com/@PBoyle
GAJf2F1BbRA,The Epstein Files are Worse Than You Think!,,,https://www.youtube.com/watch?v=GAJf2F1BbRA,,2235.0,2033117,"Get a complete picture of the news on your phone or tablet by downloading the Straight Arrow News app. Go to https://www.san.com/pboyle to check it out. When you visit, you not only support...",channel,https://www.youtube.com/@PBoyle
GzvTt2xq8os,Why the EV Revolution Just Stalled,,,https://www.youtube.com/watch?v=GzvTt2xq8os,,1791.0,1004556,"🔒 Get 20% off DeleteMe by going to https://joindeleteme.com/BOYLE and use code BOYLE to protect your privacy! 🙌🏻  Three years ago, the global auto industry was gripped by a collective...",channel,https://www.youtube.com/@PBoyle
QibWyMXvwvM,Elon Musk Admits DOGE Was a Failure!,,,https://www.youtube.com/watch?v=QibWyMXvwvM,,2135.0,499170,Thank you to Bilt for sponsoring this video! Start earning rewards on rent right now when you sign up at https://biltrewards.yt.link/MtRNXAD  DOGE promised to cut $2 trillion from the U.S....,channel,https://www.youtube.com/@PBoyle
fhsrkvEY55s,The Infinite Money Glitch is Broken!,,,https://www.youtube.com/watch?v=fhsrkvEY55s,,1496.0,806703,"Get an exclusive 15% discount on Saily data plans! Use code BOYLE at checkout. Download Saily app or go to https://saily.com/boyle  For years, firms like MicroStrategy turned buying Bitcoin...",channel,https://www.youtube.com/@PBoyle
FsfgbTBIP6M,AI and the Death of the Career Ladder,,,https://www.youtube.com/watch?v=FsfgbTBIP6M,,1440.0,645107,"Check out OpenDots ONE: https://sdqk.shokz.com/PatrickBoyle/ks9vcQRP?utm_content=link Get 30% OFF the OpenDots ONE.  Save an extra 5% with my code PATRICK5, plus a limited Buy One, Get One...",channel,https://www.youtube.com/@PBoyle
cHiZ-7jI0Ew,Does OpenAI expect a Government Bailout?,,,https://www.youtube.com/watch?v=cHiZ-7jI0Ew,,1574.0,879898,"🔒 Get 20% off DeleteMe by going to https://joindeleteme.com/BOYLE and use code BOYLE to protect your privacy! 🙌🏻  OpenAI has signed $1.4 trillion in infrastructure commitments, but...",channel,https://www.youtube.com/@PBoyle
Q8FcRbLCwEk,The 50-Year Mortgage: What You MUST Know!,,,https://www.youtube.com/watch?v=Q8FcRbLCwEk,,1298.0,386140,✨ Start designing today with Gamma for free ➡️ https://gamma.app/?utm_source=youtube&utm_medium=influencer&utm_campaign=nov25&utm_content=akg_PBoyle  Is Trump’s 50-Year Mortgage Plan...,channel,https://www.youtube.com/@PBoyle
EkQUogcOaiU,Elon Musk's Anti Woke Encyclopedia,,,https://www.youtube.com/watch?v=EkQUogcOaiU,,1922.0,318517,Go to ➞ https://surfshark.com/boyle or use code BOYLE at checkout to get 4 extra months of Surfshark VPN!  Elon Musk says his new online encyclopedia Grokipedia will fix Wikipedia’s flaws...,channel,https://www.youtube.com/@PBoyle
q95xzDQUxzI,China’s Rare Earth Chokehold!,,,https://www.youtube.com/watch?v=q95xzDQUxzI,,1747.0,281535,"👉🏻 To try everything Brilliant has to offer for free for a full 30 days, visit https://brilliant.org/patrick/. You’ll also get 20% off an annual premium subscription.  In this video,...",channel,https://www.youtube.com/@PBoyle
NbL7yZCF-6Q,Is AI’s Circular Financing Inflating a Bubble?,,,https://www.youtube.com/watch?v=NbL7yZCF-6Q,,1514.0,840585,"🔒 Get 20% off DeleteMe by going to https://joindeleteme.com/BOYLE and use code BOYLE to protect your privacy! 🙌🏻  The AI boom isn’t just about algorithms — it’s about money,...",channel,https://www.youtube.com/@PBoyle
bfUOPDOLHvE,Private Equity’s Quiet Crisis!,,,https://www.youtube.com/watch?v=bfUOPDOLHvE,,1517.0,666286,"⚡️ Build something with Lovable ➡️➡️https://lovable.link/patrickboyle  Private equity has long promised smooth returns, operational excellence, and sophisticated diversification....",channel,https://www.youtube.com/@PBoyle
eRUEqQmQoP0,The Chainsaw Stalls: Can Milei Cut Through Argentina’s Currency Collapse?,,,https://www.youtube.com/watch?v=eRUEqQmQoP0,,1073.0,279234,Go to ➞ https://surfshark.com/boyle or use code BOYLE at checkout to get 4 extra months of Surfshark VPN!  Argentina’s economy is in crisis—again. President Javier Milei’s reforms slashed...,channel,https://www.youtube.com/@PBoyle
LrTd6SsBa_g,AAA Rated Junk: What Tricolor and First Brands Reveal About Credit Markets!,,,https://www.youtube.com/watch?v=LrTd6SsBa_g,,1437.0,422492,"Get an exclusive 15% discount on Saily data plans! Use code BOYLE at checkout. Download Saily app or go to https://saily.com/boyle  Two companies collapsed last month. One sold used cars, the...",channel,https://www.youtube.com/@PBoyle
T3QF_BYoTYQ,The End of Legal Immigration?,,,https://www.youtube.com/watch?v=T3QF_BYoTYQ,,1668.0,247934,"🌟Go to http://covepure.com/patrick to get $200 off.  Is America Closing the Door on Global Talent? Donald Trump’s new $100,000 fee on H-1B visa applications has sent shockwaves through...",channel,https://www.youtube.com/@PBoyle
jKXiti6Krcg,Are the Rich Really Leaving Britain?,,,https://www.youtube.com/watch?v=jKXiti6Krcg,,1605.0,354878,Ad: 🔒Remove your personal information from the web at https://joindeleteme.com/BOYLE and use code BOYLE for 20% off  Are Britain’s millionaires really fleeing the country—or is the “exodus...,channel,https://www.youtube.com/@PBoyle
MG95B0fyuWI,The Book That Wasn’t Supposed to Exist - Epstein's Birthday Book Released!,,,https://www.youtube.com/watch?v=MG95B0fyuWI,,2273.0,1590645,"Go to https://surfshark.com/boyle or use code BOYLE at checkout to get 4 extra months of Surfshark VPN!  In 2003, Ghislaine Maxwell compiled a 238-page leather-bound book for Jeffrey Epstein...",channel,https://www.youtube.com/@PBoyle
i8X3m84Q6o4,New Meme Stocks Just Dropped!,,,https://www.youtube.com/watch?v=i8X3m84Q6o4,,1198.0,346383,"👉 To learn for free on Brilliant, go to https://brilliant.org/patrick/. Brilliant’s also given our viewers 20% off an annual Premium subscription, which gives you unlimited daily access...",channel,https://www.youtube.com/@PBoyle
M4MruTOrLyM,Is AI Slop Killing the Internet?,,,https://www.youtube.com/watch?v=M4MruTOrLyM,,1550.0,602545,Tello Mobile offers flexible & affordable phone plans with prices up to $25/month! Check out Tello using my link → https://tello.com/?utm_source=partner&utm_medium=cpc&utm_campaign=PatrickBoyle&s...,channel,https://www.youtube.com/@PBoyle
T8J-IjF8IsM,The Mortgage Divide: Why America’s Housing Market Is Splitting in Two!,,,https://www.youtube.com/watch?v=T8J-IjF8IsM,,1281.0,344181,Ad: 🔒Remove your personal information from the web at https://joindeleteme.com/BOYLE and use code BOYLE for 20% off  Why are some homeowners thriving while others are struggling to keep...,channel,https://www.youtube.com/@PBoyle
0d2pCt8JomQ,Trump’s $2B Chip Deal: Nvidia’s Big Payout Explained,,,https://www.youtube.com/watch?v=0d2pCt8JomQ,,1780.0,201011,"Go to https://ground.news/pb to get up to 40% off unlimited access to stay fully informed. Subscribe through my link this month for 40% off unlimited access.  In this deep dive, we unpack Donald...",channel,https://www.youtube.com/@PBoyle
W8HEjee20V0,"Sales Down, Pay Up: Inside Tesla’s Strange New Reality!",,,https://www.youtube.com/watch?v=W8HEjee20V0,,1982.0,814333,"Experience the smarter way to shop for clothes. Explore Tailor Store's made-to-order collection and embrace quality, custom fit, and zero waste ➡️ https://www.tailorstore.com/patrickboyle...",channel,https://www.youtube.com/@PBoyle
P3GCAm6Ljmw,Is the Global Trading System Breaking Down?,,,https://www.youtube.com/watch?v=P3GCAm6Ljmw,,1627.0,563412,"🎶 Check out OpenDots ONE → https://sdqk.shokz.com/PatrickBoyle/zDbShuZW?utm_content=link  In this video, we examine the implications of Trump’s latest trade deals —from the one-sided...",channel,https://www.youtube.com/@PBoyle
CbJSgan4mfQ,Epstein - Follow The Money!,,,https://www.youtube.com/watch?v=CbJSgan4mfQ,,2259.0,4723697,"👉 To try everything Brilliant has to offer for free for a full 30 days, visit https://brilliant.org/patrick/. You’ll also get 20% off an annual premium subscription.  Jeffrey Epstein was...",channel,https://www.youtube.com/@PBoyle
UtApa3PA0J4,The Mirage of Megaprojects: Why the West Keeps Getting Infrastructure Wrong,,,https://www.youtube.com/watch?v=UtApa3PA0J4,,1239.0,390234,Ad: 🔒Remove your personal information from the web at https://joindeleteme.com/BOYLE and use code BOYLE for 20% off 🙌🏻 DeleteMe international Plans: https://international.joindeleteme.com...,channel,https://www.youtube.com/@PBoyle
ZzjfDS7y1aA,How Jane Street Made $4.3 Billion in India—Then Got Banned!,,,https://www.youtube.com/watch?v=ZzjfDS7y1aA,,1480.0,280717,"⭐️ Unlimited phone plan for $25/mo → https://bit.ly/TelloxPatrickBoyle  Jane Street, a prominent quantitative trading firm, has been at the center of controversy in India regarding its...",channel,https://www.youtube.com/@PBoyle
inI0SC3Zj4A,Bitcoin on the Balance Sheet: Why Companies Are Turning to Crypto as a Treasury Strategy,,,https://www.youtube.com/watch?v=inI0SC3Zj4A,,1265.0,364095,Level up your note-taking with PLAUD NOTE at https://bit.ly/4eFOGEb and use code PBOYLE for 20% OFF during Prime Day!  Amazon: https://bit.ly/44r4oOJ  #PLAUD#PLAUDNOTE#NoteTaker  As Bitcoin...,channel,https://www.youtube.com/@PBoyle
3ef5IPpncsg,How Big Tech Is Quietly Taking Over AI (Without Mergers),,,https://www.youtube.com/watch?v=3ef5IPpncsg,,1531.0,318873,"😎 Get an exclusive 15% discount on Saily data plans! Use code BOYLE at checkout. Download Saily app or go to https://saily.com/boyle  In the race to dominate generative AI, Big Tech firms...",channel,https://www.youtube.com/@PBoyle
_pHbzulG5p8,The Best & Worst Wall Street Films!,,,https://www.youtube.com/watch?v=_pHbzulG5p8,,1509.0,450809,Ad: 🔒Remove your personal information from the web at https://joindeleteme.com/BOYLE and use code BOYLE for 20% off 🙌🏻 DeleteMe international Plans: https://international.joindeleteme.com...,channel,https://www.youtube.com/@PBoyle
Ox4HTxHG8K4,America’s Tax on Foreign Investors - Section 899,,,https://www.youtube.com/watch?v=Ox4HTxHG8K4,,1907.0,305235,Enjoy 15% off all Hoverpens for the first 48 hours and a 10% offer after! You can also get a FREE shipping to most countries using my code PATRICK  ➡️ North America / UK / Australia / Internati...,channel,https://www.youtube.com/@PBoyle
6nX63zInJkY,The Trump Musk Blowup!,,,https://www.youtube.com/watch?v=6nX63zInJkY,,1258.0,556120,Head over to https://eightsleep.yt.link/1E2h8CM to get $350 off your very own Pod 5 Ultra. The best part is that you still get 30 days to try it at home and return it if you don’t like it...,channel,https://www.youtube.com/@PBoyle
dvcg1ytmtVA,Art Market Collapse?,,,https://www.youtube.com/watch?v=dvcg1ytmtVA,,1176.0,706312,"👉 To try everything Brilliant has to offer for free for a full 30 days, visit https://brilliant.org/patrick/. You’ll also get 20% off an annual premium subscription.  Why did the star...",channel,https://www.youtube.com/@PBoyle
BjQUPiT-vmQ,The Alarming Rise in Global Debt!,,,https://www.youtube.com/watch?v=BjQUPiT-vmQ,,1693.0,479822,"Happy FlexiSpot Brand Day & Memorial Day Sale, up to 65% OFF —on May 26th at 9:00 AM, the first 20 customers to place an order will have a chance to get it 100% free. If you are on a budget,...",channel,https://www.youtube.com/@PBoyle
Vs8geBt14j4,Trump’s Big Pharma Battle: Real Reform or Empty Promise?,,,https://www.youtube.com/watch?v=Vs8geBt14j4,,1989.0,144440,Ad: 🔒Remove your personal information from the web at https://joindeleteme.com/BOYLE and use code BOYLE for 20% off 🙌 DeleteMe international Plans: https://international.joindeleteme.com...,channel,https://www.youtube.com/@PBoyle
uVyBIZDwECQ,The Biggest Wealth Transfer In History is Happening Right Now!,,,https://www.youtube.com/watch?v=uVyBIZDwECQ,,1318.0,602998,"Go to https://surfshark.com/boyle and use code BOYLE at checkout to get 4 extra months of Surfshark VPN!  Let's talk about The Great Wealth Transfer, what this means for the economy, and why...",channel,https://www.youtube.com/@PBoyle
o68zNn2s_Rg,Why Is Russia's Economy Growing?,,,https://www.youtube.com/watch?v=o68zNn2s_Rg,,1545.0,475982,⬇️ Check out OpenDots ONE below ⬇️ Shokz.com: https://sdqk.shokz.com/PatrickBoyle/OpenDotsONE?utm_content=link Amazon: https://sdqk.shokz.com/PatrickBoyle/Amazon?utm_content=link  Since...,channel,https://www.youtube.com/@PBoyle
eAdjgEGRIz4,America's Shopping Addiction!,,,https://www.youtube.com/watch?v=eAdjgEGRIz4,,1113.0,560122,Ad: 🔒Remove your personal information from the web at https://joindeleteme.com/BOYLE and use code BOYLE for 20% off 🙌 DeleteMe international Plans: https://international.joindeleteme.com...,channel,https://www.youtube.com/@PBoyle
t7nj4b-619A,Is China Dumping the Dollar? - And is Ray Dalio Right about Reserve Currencies?,,,https://www.youtube.com/watch?v=t7nj4b-619A,,2232.0,1033131,"🌟Go to http://covepure.com/patrick to get $200 OFF now!  In the wake of trump's liberation day tariffs, stocks, bonds and the US dollar collapsed all at once as investors started dumping...",channel,https://www.youtube.com/@PBoyle
pmlnm_sNh68,Panic In the Car Market - Americans Rush to Beat Tariffs!,,,https://www.youtube.com/watch?v=pmlnm_sNh68,,1579.0,372768,Go to https://ground.news/pb to get up to 40% off unlimited access to stay fully informed. Subscribe through my link this month for 40% off unlimited access.  Americans have ben rushing to...,channel,https://www.youtube.com/@PBoyle
IpKe_HbVG64,How Trump’s Tariffs Will Transform Global Trade?,,,https://www.youtube.com/watch?v=IpKe_HbVG64,,1769.0,1081656,Go to https://surfshark.com/boyle for 4 extra months of Surfshark  President Trump’s announcement of reciprocal tariffs on April second were more severe than the market expected. On top of...,channel,https://www.youtube.com/@PBoyle
AT7x31Jm9go,Is Elon Musk's Business Empire Collapsing?,,,https://www.youtube.com/watch?v=AT7x31Jm9go,,1318.0,1061317,Ad: 🔒Remove your personal information from the web at https://joindeleteme.com/BOYLE and use code BOYLE for 20% off 🙌 DeleteMe international Plans: https://international.joindeleteme.com...,channel,https://www.youtube.com/@PBoyle
ispyUPqqL1c,Why Are Birthrates Plummeting Worldwide?,,,https://www.youtube.com/watch?v=ispyUPqqL1c,,1605.0,541330,Go to https://ground.news/pb to get up to 40% off unlimited access to stay fully informed. Subscribe through my link this month for 40% off unlimited access.   Birth rates are plummeting worldwide...,channel,https://www.youtube.com/@PBoyle
qMIA-EHS7vM,Saudi Arabia's Megaproject Disaster!,,,https://www.youtube.com/watch?v=qMIA-EHS7vM,,1219.0,793173,Go to https://ziprecruiter.com/pb to try ZipRecruiter for free today!  Saudi Arabia's Neom megaprojects are running into major financial problems according to The Wall Street Journal.  After...,channel,https://www.youtube.com/@PBoyle
D3uOXXGjb6g,Germany's Historic Debt Deal!,,,https://www.youtube.com/watch?v=D3uOXXGjb6g,,1259.0,319463,Go to https://surfshark.com/boyle for 4 extra months of Surfshark  European markets rallied sharply this week as German borrowing costs soared after the country’s new leaders announced a...,channel,https://www.youtube.com/@PBoyle
eRNxsTkIy_w,Why is The World Run by Old People?,,,https://www.youtube.com/watch?v=eRNxsTkIy_w,,1156.0,292523,Go to https://ground.news/pb to get up to 40% off unlimited access to stay fully informed. Subscribe through my link this month for 40% off unlimited access.   The average American is 39 years...,channel,https://www.youtube.com/@PBoyle
qdqZ0q6cuYs,Argentina's Memecoin Disaster,,,https://www.youtube.com/watch?v=qdqZ0q6cuYs,,1846.0,680051,Get 50% off your first order of CookUnity meals — go to https://cookunity.com/pboyle50 and use my code PBOYLE50 at checkout to try them out for yourself! Thanks to CookUnity for sponsoring...,channel,https://www.youtube.com/@PBoyle
-65bHmC9HY4,The Dumbest Megaprojects!,,,https://www.youtube.com/watch?v=-65bHmC9HY4,,1760.0,856658,Ad: 🔒Remove your personal information from the web at https://joindeleteme.com/BOYLE and use code BOYLE for 20% off 🙌 DeleteMe international Plans: https://international.joindeleteme.com...,channel,https://www.youtube.com/@PBoyle
qbn_5Klmagw,Trump’s Tariff Wars - What Happens Next?,,,https://www.youtube.com/watch?v=qbn_5Klmagw,,1753.0,518945,Go to https://ground.news/pb to get up to 40% off unlimited access to stay fully informed. Subscribe through my link this month for 40% off unlimited access.   Last weekend Donald Trump announced...,channel,https://www.youtube.com/@PBoyle
xUzzWUlSk98,DeepSeek - How a Chinese AI Startup Shook Silicon Valley,,,https://www.youtube.com/watch?v=xUzzWUlSk98,,1965.0,620638,Ad: 🔒Remove your personal information from the web at https://joindeleteme.com/BOYLE and use code BOYLE for 20% off 🙌 DeleteMe international Plans: https://international.joindeleteme.com...,channel,https://www.youtube.com/@PBoyle
hSxEycfjr10,The South Sea Bubble - The First Financial Crash,,,https://www.youtube.com/watch?v=hSxEycfjr10,,2604.0,586568,Try Rocket Money for free: https://RocketMoney.com/Patrick  #rocketmoney #personalfinance   1720 was a year of two bubbles and a plague.  The bubbles were the Mississippi Company in France...,channel,https://www.youtube.com/@PBoyle
V7zKIKEMlhY,The Economic Toll of The Los Angeles Wildfires,,,https://www.youtube.com/watch?v=V7zKIKEMlhY,,1269.0,463573,"Thanks Morning Brew for my daily news briefing - sign up for free here: https://morningbrewdaily.com/patrickboyle  The Los Angeles wildfires have destroyed more than 12,000 structures and at...",channel,https://www.youtube.com/@PBoyle
SfbfaA8kriI,How Would Mass Deportations Affect the US Economy?,,,https://www.youtube.com/watch?v=SfbfaA8kriI,,1877.0,710268,Go to https://ground.news/pb to get up to 40% off unlimited access to stay fully informed. Subscribe through my link this month for 40% off unlimited access.   Donald Trump has promised to...,channel,https://www.youtube.com/@PBoyle
7h8K58qhMaI,Is Electrification Killing the Auto Industry?,,,https://www.youtube.com/watch?v=7h8K58qhMaI,,1619.0,474737,"Go to https://hensonshaving.com/BOYLE and enter BOYLE at checkout to get a free tube of Shave Cream with your purchase of a Henson Razor.  For years, the auto industry has been hyping the transitio...",channel,https://www.youtube.com/@PBoyle
P5Iwo8XABvY,The Funniest Events of 2024,,,https://www.youtube.com/watch?v=P5Iwo8XABvY,,1336.0,384868,Ad: 🔒Remove your personal information from the web at https://joindeleteme.com/BOYLE and use code BOYLE for 20% off 🙌 DeleteMe international Plans: https://international.joindeleteme.com...,channel,https://www.youtube.com/@PBoyle
RS7PAlz3aWQ,World's Worst Regulations!,,,https://www.youtube.com/watch?v=RS7PAlz3aWQ,,1628.0,339172,"To try everything Brilliant has to offer for free for a full 30 days, visit https://brilliant.org/patrick/. You’ll also get 20% off an annual premium subscription.  There is a long history...",channel,https://www.youtube.com/@PBoyle
wLq02MpjZQc,Javier Milei One Year In!,,,https://www.youtube.com/watch?v=wLq02MpjZQc,,1334.0,620219,Enjoy up to 50% off Ekster's Christmas Sale! Go to https://partner.ekster.com/pboyle and use code BOYLE at checkout to unlock further savings!  Javier Milei has been in office for one year...,channel,https://www.youtube.com/@PBoyle
gZGWA5_xGjw,Can Trump's Tariffs Work?,,,https://www.youtube.com/watch?v=gZGWA5_xGjw,,1566.0,755430,Enjoy 10% OFF on all Hoverpens and free shipping to most countries with code PATRICK: North America / UK / International: https://bit.ly/patrickb_novium Europe: https://bit.ly/patrickb_noviumeu...,channel,https://www.youtube.com/@PBoyle
SAFlRSftffc,Yotta Bank & The Problem with Fintech!,,,https://www.youtube.com/watch?v=SAFlRSftffc,,1407.0,545176,Sign up for a 14-day free trial and enjoy all the amazing features MyHeritage has to offer → https://bit.ly/PatrickBoyle  Marc Andreessen appeared on the Joe Rogan podcast this week arguing...,channel,https://www.youtube.com/@PBoyle
5fvDfDDZ4Ms,Can Elon Musk Cut Two Trillion Dollars From the US Budget?,,,https://www.youtube.com/watch?v=5fvDfDDZ4Ms,,1781.0,642085,Ad: 🔒Remove your personal information from the web at https://joindeleteme.com/BOYLE and use code BOYLE for 20% off 🙌 DeleteMe international Plans: https://international.joindeleteme.com...,channel,https://www.youtube.com/@PBoyle
T4uMfr4dppQ,Hard Times - The Great Depression.,,,https://www.youtube.com/watch?v=T4uMfr4dppQ,,3194.0,895422,Enjoy up to 50% off Ekster's Black Friday! Go to https://partner.ekster.com/pboyle and use code BOYLE at checkout to unlock further savings!  The Great Depression was the worst and deepest...,channel,https://www.youtube.com/@PBoyle
r81aBTeta24,The Truth About the US Economy!,,,https://www.youtube.com/watch?v=r81aBTeta24,,1285.0,476666,Secure your privacy with Surfshark! Enter coupon code BOYLE for 4 months EXTRA at https://surfshark.com/boyle  The US Economy has been booming in recent years and most Americans are doing better...,channel,https://www.youtube.com/@PBoyle
Ev4soChNHtE,Deindustrialization in Europe?,,,https://www.youtube.com/watch?v=Ev4soChNHtE,,1695.0,567933,"To try everything Brilliant has to offer for free for a full 30 days, visit https://brilliant.org/patrick/. You’ll also get 20% off an annual premium subscription.  There has been a lot of...",channel,https://www.youtube.com/@PBoyle
Inb0T8M7XWI,Big Tech is Going Nuclear!,,,https://www.youtube.com/watch?v=Inb0T8M7XWI,,1503.0,397109,"⚡️Start designing today with Gamma for free ➡️ https://gamma.app  Big tech companies like Microsoft, Amazon and Google are driving the nuclear revival, as to get new power-hungry data...",channel,https://www.youtube.com/@PBoyle
4Vx3XOA_-j0,What Went Wrong With California?,,,https://www.youtube.com/watch?v=4Vx3XOA_-j0,,1713.0,918038,Ad: 🔒Remove your personal information from the web at https://joindeleteme.com/BOYLE and use code BOYLE for 20% off 🙌 DeleteMe international Plans: https://international.joindeleteme.com...,channel,https://www.youtube.com/@PBoyle
qP1VZulhzCQ,The FBI Rounded Up Crypto Criminals and It was Funny!,,,https://www.youtube.com/watch?v=qP1VZulhzCQ,,1295.0,654157,Get 50% off your first order of CookUnity meals — go to https://cookunity.com/pboyle50 and use my code PBOYLE50 at checkout to try them out for yourself! Thanks to CookUnity for sponsoring...,channel,https://www.youtube.com/@PBoyle
wpQQZQN0sXQ,Watch Market Collapse!  Why Did Secondary Market Prices Fall So Much?,,,https://www.youtube.com/watch?v=wpQQZQN0sXQ,,1801.0,1498612,"To try everything Brilliant has to offer for free for a full 30 days, visit https://brilliant.org/patrick/. You’ll also get 20% off an annual premium subscription.  Prices for the most in-demand...",channel,https://www.youtube.com/@PBoyle
kpZvC_5leDY,Crypto Bought The 2024 Election!,,,https://www.youtube.com/watch?v=kpZvC_5leDY,,1451.0,338964,"Use PATRICK activation code at http://nordpass.com/patrick to get a NordPass Business 3-month free trial. No credit card is required.  According to the consumer advocacy group Public Citizen,...",channel,https://www.youtube.com/@PBoyle
NUdScOXzWsg,How High Are Private Equity Returns?,,,https://www.youtube.com/watch?v=NUdScOXzWsg,,1801.0,668337,"FlexiSpot’s Fall Sale is here, up to 50% OFF! Don’t miss your last chance to save big this season! Use my exclusive code ""YTE7P50” to get an extra $50 off on E7 pro, E7 plus, and E7L....",channel,https://www.youtube.com/@PBoyle
Zjuj1xB_Ze8,Is the EV Revolution Dead?,,,https://www.youtube.com/watch?v=Zjuj1xB_Ze8,,1517.0,1023951,"To try everything Brilliant has to offer for free for a full 30 days, visit https://brilliant.org/patrick/ You’ll also get 20% off an annual premium subscription.  Automakers are hedging...",channel,https://www.youtube.com/@PBoyle
3jhTnk3TCtc,Tech Bros Inventing Things That Already Exist,,,https://www.youtube.com/watch?v=3jhTnk3TCtc,,1545.0,1848469,Ad: 🔒Remove your personal information from the web at https://joindeleteme.com/BOYLE and use code BOYLE for 20% off 🙌 DeleteMe international Plans: https://international.joindeleteme.com...,channel,https://www.youtube.com/@PBoyle
WRo5fOPu7Ho,Should We Subsidize Foreign Companies?,,,https://www.youtube.com/watch?v=WRo5fOPu7Ho,,1647.0,410603,Level up your business today with Odoo by clicking this link: https://www.odoo.com/r/YQW  The British government is closing in on a bailout of the Chinese owned British Steel in which taxpayers...,channel,https://www.youtube.com/@PBoyle
huu_9rAEiQU,When AI is Just Badly Paid Humans!,,,https://www.youtube.com/watch?v=huu_9rAEiQU,,1435.0,713446,"Secure your privacy with Surfshark! Enter coupon code BOYLE for 4 months EXTRA at https://surfshark.com/boyle  In recent years, a number of companies have been caught claiming to use artificial...",channel,https://www.youtube.com/@PBoyle
pWodxNjmIwQ,Adam Robinson - Strategy for Investing and for Life,,,https://www.youtube.com/watch?v=pWodxNjmIwQ,,5690.0,268983,Sign up for Compounded Daily at this link: https://www.compoundeddaily.com/  Today in a podcast style episode I welcome my friend Adam Robinson who has had possibly the most interesting career...,channel,https://www.youtube.com/@PBoyle
_aYyV8Jzvw4,America's Retirement Timebomb!,,,https://www.youtube.com/watch?v=_aYyV8Jzvw4,,1592.0,744745,"To try everything Brilliant has to offer for free for a full 30 days, visit https://brilliant.org/patrick/. You’ll also get 20% off an annual premium subscription.  Over the next five years...",channel,https://www.youtube.com/@PBoyle
ovX5G0O5ZvA,What's Behind The Stock Market Drama?,,,https://www.youtube.com/watch?v=ovX5G0O5ZvA,,1570.0,480355,Use PATRICK activation code at http://nordpass.com/patrick to get a NordPass Business 3-month free trial. No credit card is required.  This Monday was one of the worst days for global stock...,channel,https://www.youtube.com/@PBoyle
4hUvyLgZOFM,Big Tech Doesn't Want You Anymore,,,https://www.youtube.com/watch?v=4hUvyLgZOFM,,1555.0,1415680,"To try everything Brilliant has to offer for free for a full 30 days, visit https://brilliant.org/patrick/. You’ll also get 20% off an annual premium subscription.  Big Tech is slashing hundreds...",channel,https://www.youtube.com/@PBoyle
pdBTuwmsx3Q,Short-Seller Andrew Left Charged With Fraud!,,,https://www.youtube.com/watch?v=pdBTuwmsx3Q,,1971.0,610495,Grow your business with my sponsor Nextiva. Use my personal link https://trynextiva.com/patrickboyle to get up to 50% off your plan.  The activist short seller Andrew Left surrendered to authoritie...,channel,https://www.youtube.com/@PBoyle
UqWHiMBBNGM,Pump And Dump Schemes Are Now Legal!,,,https://www.youtube.com/watch?v=UqWHiMBBNGM,,1284.0,934345,Use PATRICK activation code at http://nordpass.com/patrick to get a NordPass Business free 3-month free trial.No credit card is required.  A Texas District Judge Andrew S. Hanen has dismissed...,channel,https://www.youtube.com/@PBoyle
_YKi2B6AATo,Will Trump Pump the Stock Market?,,,https://www.youtube.com/watch?v=_YKi2B6AATo,,1996.0,246515,Go to https://ground.news/PB to stay ahead of the curve on all things finance. Subscribe through my link to save 40% off unlimited access this month.  U.S. stocks are expected to get a short-term...,channel,https://www.youtube.com/@PBoyle
oWIqI11wtZ8,History's Greatest Conman!,,,https://www.youtube.com/watch?v=oWIqI11wtZ8,,1837.0,378961,"To try everything Brilliant has to offer for free for a full 30 days, visit https://brilliant.org/patrick/. You’ll also get 20% off an annual premium subscription.  Gregor MacGregor was a...",channel,https://www.youtube.com/@PBoyle
zEVPU7bo3Po,The Pig Butchering Scam!,,,https://www.youtube.com/watch?v=zEVPU7bo3Po,,1675.0,737169,Get 20% off DeleteMe US consumer plans when you go to https://joindeleteme.com/BOYLE and use promo code BOYLE at checkout. For DeleteMe international Plans go to https://international.joindeleteme....,channel,https://www.youtube.com/@PBoyle
z6DSENMFVmg,Millionaire Exodus!,,,https://www.youtube.com/watch?v=z6DSENMFVmg,,1730.0,517579,📥 Your business deserves a website! Create one for free at ➡️ https://www.odoo.com/r/dN4 My new website: https://www.onfinance.org  Millionaires are leaving the UK faster than any country...,channel,https://www.youtube.com/@PBoyle
QI_9WZbOf3o,Financial Nihilism!,,,https://www.youtube.com/watch?v=QI_9WZbOf3o,,1375.0,332192,Want to restore the planet's ecosystems and see your impact in monthly videos? The first 500 people to join Planet Wild with my code PATRICK6 will get the first month for free at https://planetwild...,channel,https://www.youtube.com/@PBoyle
